,NEE_obs,SIF_obs,Tair,SWC,RH,PAR,LAI,wind_speed,wind_direction,PAR_label,NEE_night
10/2/13 08:00,-8.2,0.250892404,16.9,0.571,86.2,754.27465,2.49,2,233,1,4.650909091
10/2/13 09:00,-10.4,0.439410888,18.7,0.5705,81.1,951.88255,2.49,2.3,267,1,4.650909091
10/2/13 10:00,-14.24,0.720768962,20.4,0.57,73.7,1308.155,2.49,2.9,276,1,4.650909091
10/2/13 11:00,-7.93,0.805723406,21.2,0.569,70.1,1495.066,2.49,2.6,284,1,4.650909091
10/2/13 12:00,-9.39,0.563118356,21.7,0.568,69.2,1027.05965,2.49,2.8,286,1,4.650909091
10/2/13 13:00,-9.89,0.504261984,21.7,0.568,67.7,1202.443,2.49,3.2,287,1,4.650909091
10/2/13 14:00,-10.21,0.384792489,21.9,0.568,67.3,1095.884,2.49,3.1,284,1,4.650909091
10/2/13 15:00,-7.49,0.152643107,21.4,0.568,70.1,842.0612,2.49,3,277,1,4.650909091
10/2/13 17:00,1.21,0,18.9,0.568,79.3,0,2.49,1.4,234,0,4.650909091
10/2/13 18:00,1.9,0,18.4,0.5685,78.9,0,2.49,1.8,244,0,4.650909091
10/2/13 19:00,3.81,0,18.5,0.569,76.6,0,2.49,1.9,265,0,4.650909091
10/2/13 20:00,5.64,0,17.9,0.569,78.8,0,2.49,1.8,272,0,4.650909091
10/2/13 21:00,11.91,0,17.3,0.569,79.7,0,2.49,1.9,282,0,4.650909091
10/2/13 22:00,6.75,0,16.6,0.569,80.2,0,2.49,2,283,0,4.650909091
10/2/13 23:00,9.61,0,15.7,0.569,82.2,0,2.49,1.9,279,0,4.650909091
10/3/13 00:00,11.34,0,14.8,0.5695,84.4,0,2.49,1.4,285,0,4.570909091
10/3/13 01:00,2.31,0,14.5,0.5695,82.5,0,2.49,1.8,296,0,4.570909091
10/3/13 02:00,4.48,0,13.7,0.57,83.3,0,2.49,1.5,289,0,4.570909091
10/3/13 03:00,4.42,0,11.9,0.57,91.2,0,2.49,0.9,307,0,4.570909091
10/3/13 04:00,4.4,0,11.2,0.57,95.7,0,2.49,1.5,,0,4.570909091
10/3/13 05:00,4.4,0,11,0.57,95.8,0,2.49,0.8,284,0,4.570909091
10/3/13 06:00,-2.85,0.087349933,12.2,0.57,91.3,54.16266,2.49,1.3,295,1,4.570909091
10/3/13 07:00,-7,0.127570438,14.5,0.57,79.2,366.11705,2.49,1.1,291,1,4.570909091
10/3/13 08:00,-7.49,0.227135804,15.8,0.57,72.3,708.60365,2.49,0.8,236,1,4.570909091
10/3/13 09:00,-7.07,0.367349895,15.9,0.569,68.2,673.37665,2.49,1.1,297,1,4.570909091
10/3/13 10:00,-12.26,0.713874351,17.7,0.569,59.2,950.69205,2.49,1.2,296,1,4.570909091
10/3/13 11:00,-10.52,0.740305197,19,0.5685,55.2,1483.3595,2.49,1.3,266,1,4.570909091
10/3/13 12:00,-12.35,0.62005643,19.7,0.5675,50.2,1407.0665,2.49,1.4,207,1,4.570909091
10/3/13 13:00,-12.33,0.405016339,19.9,0.5665,50.6,1186.01765,2.49,1.4,226,1,4.570909091
10/3/13 14:00,-8.43,0.267022119,19.9,0.566,52,886.0891,2.49,1.7,217,1,4.570909091
10/3/13 15:00,-4.67,0.108946632,19.2,0.566,56.3,450.55635,2.49,1.5,218,1,4.570909091
10/3/13 16:00,-2.72,0.080237117,18.2,0.567,57.5,223.09295,2.49,1.2,219,1,4.570909091
10/3/13 17:00,4.57,0,16.7,0.567,65.2,0,2.49,1.3,213,0,4.570909091
10/3/13 18:00,4.55,0,16,0.568,71.1,0,2.49,1.3,280,0,4.570909091
10/3/13 19:00,5.93,0,16.4,0.568,65.9,0,2.49,1.8,273,0,4.570909091
10/3/13 20:00,12.8,0,15.5,0.568,70.8,0,2.49,1.6,276,0,4.570909091
10/3/13 21:00,6.25,0,15.1,0.568,72.8,0,2.49,1.7,295,0,4.570909091
10/3/13 22:00,4.48,0,13.9,0.5685,77.2,0,2.49,1.1,324,0,4.570909091
10/3/13 23:00,4.49,0,14,0.569,74,0,2.49,1.1,305,0,4.570909091
10/4/13 00:00,4.5,0,14.2,0.569,64,0,2.49,1.3,319,0,4.478461538
10/4/13 01:00,4.49,0,14.1,0.569,69.4,0,2.49,1.3,284,0,4.478461538
10/4/13 02:00,4.49,0,14,0.569,72,0,2.49,1.3,291,0,4.478461538
10/4/13 03:00,4.46,0,13.1,0.569,76.1,0,2.49,1.2,297,0,4.478461538
10/4/13 04:00,4.45,0,12.7,0.569,81.9,0,2.49,0.5,170,0,4.478461538
10/4/13 05:00,4.47,0,13.5,0.569,79.3,0,2.49,1.4,,0,4.478461538
10/4/13 06:00,-0.07,0,13.6,0.569,80.2,0,2.49,0.9,2,0,4.478461538
10/4/13 07:00,-1.9,0.072306931,13.4,0.569,87.8,61.92193,2.49,0.7,3,1,4.478461538
10/4/13 17:00,4.5,0,14.3,0.577,98.2,0,2.49,1,354,0,4.478461538
10/4/13 18:00,4.48,0,13.7,0.5765,99.1,0,2.49,0.6,340,0,4.478461538
10/4/13 19:00,4.47,0,13.5,0.576,100,0,2.49,0.7,325,0,4.478461538
10/4/13 20:00,4.47,0,13.5,0.576,100,0,2.49,0.6,19,0,4.478461538
10/4/13 21:00,4.48,0,13.6,0.576,98.7,0,2.49,1.1,20,0,4.478461538
10/4/13 22:00,4.49,0,14,0.576,93.9,0,2.49,1,4,0,4.478461538
10/4/13 23:00,4.47,0,13.4,0.576,98.2,0,2.49,0.7,136,0,4.478461538
10/5/13 00:00,4.46,0,13.2,0.576,100,0,2.49,0.7,108,0,4.006923077
10/5/13 01:00,4.47,0,13.5,0.576,99.1,0,2.49,0.8,12,0,4.006923077
10/5/13 02:00,4.47,0,13.4,0.576,98.6,0,2.49,0.7,3,0,4.006923077
10/5/13 03:00,4.47,0,13.3,0.576,99.5,0,2.49,0.8,355,0,4.006923077
10/5/13 04:00,4.47,0,13.5,0.576,95.1,0,2.49,0.9,34,0,4.006923077
10/5/13 05:00,4.46,0,13.2,0.576,98.9,0,2.49,1,147,0,4.006923077
10/5/13 06:00,-0.13,0,13.3,0.576,99.1,0,2.49,0.6,346,0,4.006923077
10/5/13 16:00,5.27,0,16.4,0.573,92.5,0,2.49,1.6,47,0,4.006923077
10/5/13 17:00,-1.56,0,15.6,0.573,97.7,0,2.49,1.4,60,0,4.006923077
10/5/13 18:00,2.94,0,15.4,0.573,98.8,0,2.49,1.4,83,0,4.006923077
10/5/13 19:00,4.52,0,15.1,0.574,99.1,0,2.49,1,62,0,4.006923077
10/5/13 20:00,4.98,0,14.8,0.574,99.6,0,2.49,1.2,66,0,4.006923077
10/5/13 21:00,2.66,0,14.3,0.574,99.5,0,2.49,1.4,44,0,4.006923077
10/5/13 22:00,0.43,0,14,0.574,100,0,2.49,1.3,104,0,4.006923077
10/5/13 23:00,4.49,0,13.9,0.574,100,0,2.49,1.3,60,0,4.006923077
10/6/13 00:00,1.79,0,13.9,0.574,100,0,2.49,1.5,61,0,3.289333333
10/6/13 01:00,3.48,0,13.8,0.574,100,0,2.49,1.6,98,0,3.289333333
10/6/13 02:00,1.45,0,13.6,0.574,100,0,2.49,1.8,103,0,3.289333333
10/6/13 03:00,4.07,0,13.6,0.574,100,0,2.49,1.8,105,0,3.289333333
10/6/13 04:00,3.74,0,13.4,0.591,100,0,2.49,2.5,95,0,3.289333333
10/6/13 05:00,1.94,0,12.7,0.6115,100,0,2.49,3.2,95,0,3.289333333
10/6/13 06:00,1.01,0,12.3,0.6025,100,0,2.49,3.7,94,0,3.289333333
10/6/13 16:00,1.12,0,10,0.586,100,0,2.49,2.2,,0,3.289333333
10/6/13 17:00,4.36,0,9.9,0.585,100,0,2.49,3.8,82,0,3.289333333
10/6/13 18:00,4.37,0,10.1,0.584,100,0,2.49,3.1,98,0,3.289333333
10/6/13 19:00,4.39,0,10.8,0.584,100,0,2.49,2.3,,0,3.289333333
10/6/13 20:00,4.4,0,11.1,0.584,100,0,2.49,2.4,,0,3.289333333
10/6/13 21:00,4.4,0,11.2,0.584,100,0,2.49,3.3,,0,3.289333333
10/6/13 22:00,4.41,0,11.4,0.584,100,0,2.49,3.3,,0,3.289333333
10/6/13 23:00,4.41,0,11.6,0.5845,100,0,2.49,1.8,,0,3.289333333
10/7/13 00:00,4.42,0,11.8,0.584,100,0,2.49,2,,0,4.684285714
10/7/13 01:00,4.43,0,12.1,0.584,100,0,2.49,2.4,,0,4.684285714
10/7/13 02:00,4.44,0,12.6,0.584,100,0,2.49,2.4,,0,4.684285714
10/7/13 03:00,4.46,0,13.1,0.583,100,0,2.49,2.5,,0,4.684285714
10/7/13 04:00,4.48,0,13.8,0.583,100,0,2.49,2.3,,0,4.684285714
10/7/13 05:00,4.49,0,14.2,0.583,100,0,2.49,2.1,,0,4.684285714
10/7/13 06:00,0,0,14.5,0.583,100,0,2.49,2.5,,0,4.684285714
10/7/13 16:00,2.2,0,19.5,0.5815,98.3,0,2.49,3.7,181,0,4.684285714
10/7/13 17:00,7.24,0,18,0.603,99.8,0,2.49,3,200,0,4.684285714
10/7/13 18:00,9.09,0,17.7,0.6195,100,0,2.49,1.9,212,0,4.684285714
10/7/13 19:00,4.48,0,13.8,0.631,99.6,0,2.49,2.3,,0,4.684285714
10/7/13 20:00,4.44,0,12.4,0.6235,99.4,0,2.49,1.7,,0,4.684285714
10/7/13 21:00,7,0,12.1,0.6165,99.6,0,2.49,0.6,121,0,4.684285714
10/7/13 22:00,4.41,0,11.6,0.6135,99.9,0,2.49,0.4,6,0,4.684285714
10/7/13 23:00,11.65,0,11.2,0.611,97.3,0,2.49,0.8,294,0,4.684285714
10/8/13 00:00,5.72,0,10.5,0.6095,96.6,0,2.49,1.1,293,0,3.613333333
10/8/13 01:00,4.55,0,9.9,0.6075,93.2,0,2.49,1.4,282,0,3.613333333
10/8/13 02:00,2.72,0,8.8,0.6045,95.8,0,2.49,0.7,323,0,3.613333333
10/8/13 03:00,9.4,0,7.8,0.6025,99,0,2.49,0.4,174,0,3.613333333
10/8/13 04:00,16.46,0,8,0.6005,97.3,0,2.49,1.1,288,0,3.613333333
10/8/13 05:00,4.3,0,7.8,0.5985,96.1,0,2.49,0.8,330,0,3.613333333
10/8/13 17:00,4.42,0,11.8,0.588,63.3,0,2.49,1.1,7,0,3.613333333
10/8/13 18:00,2.23,0,11.6,0.588,56.5,0,2.49,2,359,0,3.613333333
10/8/13 19:00,0.53,0,11.4,0.588,56.2,0,2.49,2.4,357,0,3.613333333
10/8/13 20:00,4.37,0,10.1,0.588,63.8,0,2.49,1.4,15,0,3.613333333
10/8/13 21:00,3.09,0,9.9,0.5875,62.3,0,2.49,1.8,16,0,3.613333333
10/8/13 22:00,0.05,0,9.6,0.5875,59.8,0,2.49,2.1,13,0,3.613333333
10/8/13 23:00,1.98,0,7.1,0.5875,77.2,0,2.49,1.2,43,0,3.613333333
10/9/13 00:00,6.32,0,7,0.587,76,0,1.73,1.5,43,0,4.358181818
10/9/13 01:00,4.27,0,6.9,0.587,72.7,0,1.73,1.5,47,0,4.358181818
10/9/13 02:00,3.21,0,6.7,0.587,72.5,0,1.73,1.8,50,0,4.358181818
10/9/13 03:00,-0.5,0,6.7,0.587,73.2,0,1.73,2.2,53,0,4.358181818
10/9/13 04:00,-1.43,0,5.9,0.587,79.7,0,1.73,1.9,59,0,4.358181818
10/9/13 05:00,5.74,0,5.5,0.587,83.2,0,1.73,2,59,0,4.358181818
10/9/13 17:00,4.39,0,10.7,0.585,81.8,0,1.73,1,89,0,4.358181818
10/9/13 18:00,4.36,0,9.7,0.585,85.6,0,1.73,1.2,66,0,4.358181818
10/9/13 19:00,4.33,0,8.8,0.585,88.6,0,1.73,1.6,86,0,4.358181818
10/9/13 20:00,4.3,0,7.8,0.585,93.6,0,1.73,1.5,55,0,4.358181818
10/9/13 21:00,2.49,0,7.3,0.5855,96.5,0,1.73,1.4,55,0,4.358181818
10/9/13 22:00,4.27,0,6.6,0.586,98.8,0,1.73,0.9,53,0,4.358181818
10/9/13 23:00,4.26,0,6.5,0.586,99.7,0,1.73,0.8,28,0,4.358181818
10/10/13 00:00,4.26,0,6.4,0.586,99.5,0,1.73,1.1,30,0,3.583846154
10/10/13 01:00,4.26,0,6.3,0.586,98.7,0,1.73,1.3,22,0,3.583846154
10/10/13 02:00,4.26,0,6.4,0.586,96.7,0,1.73,1.6,34,0,3.583846154
10/10/13 03:00,1,0,6.1,0.586,88.7,0,1.73,1.9,44,0,3.583846154
10/10/13 04:00,4.23,0,5.3,0.586,89.6,0,1.73,1.1,49,0,3.583846154
10/10/13 05:00,4.21,0,4.6,0.586,91.6,0,1.73,1,156,0,3.583846154
10/10/13 15:00,-3.19,0.216097796,12.5,0.584,73.2,249.81875,1.73,1.2,98,1,3.583846154
10/10/13 17:00,2.6,0,11.2,0.5835,85.1,0,1.73,1.8,63,0,3.583846154
10/10/13 18:00,4.39,0,10.7,0.583,87.1,0,1.73,1.6,48,0,3.583846154
10/10/13 19:00,4.37,0,10.3,0.584,88.3,0,1.73,1.8,51,0,3.583846154
10/10/13 20:00,3.14,0,10.4,0.584,88.3,0,1.73,2.1,50,0,3.583846154
10/10/13 21:00,5.25,0,10,0.584,91.2,0,1.73,1.7,60,0,3.583846154
10/10/13 22:00,2.21,0,9.5,0.584,94.9,0,1.73,1.4,49,0,3.583846154
10/10/13 23:00,2.41,0,8.9,0.584,97.8,0,1.73,1.3,53,0,3.583846154
10/11/13 00:00,4.69,0,8.6,0.584,96.9,0,1.73,0.9,57,0,2.653076923
10/11/13 01:00,4.34,0,9.1,0.584,91.8,0,1.73,0.9,32,0,2.653076923
10/11/13 02:00,2.69,0,9.1,0.584,89,0,1.73,1.1,38,0,2.653076923
10/11/13 03:00,3.72,0,8.9,0.584,87,0,1.73,1.4,38,0,2.653076923
10/11/13 04:00,1.61,0,8.9,0.584,84.6,0,1.73,1.3,42,0,2.653076923
10/11/13 05:00,1.44,0,9.3,0.584,83.3,0,1.73,1.6,44,0,2.653076923
10/11/13 17:00,1.15,0,16,0.581,50.9,0,1.73,1.4,52,0,2.653076923
10/11/13 18:00,3.98,0,14.9,0.581,61.7,0,1.73,1.7,57,0,2.653076923
10/11/13 19:00,1.72,0,14.2,0.581,72.4,0,1.73,1.4,59,0,2.653076923
10/11/13 20:00,1.05,0,13.8,0.581,75.9,0,1.73,1.4,46,0,2.653076923
10/11/13 21:00,3.58,0,12.9,0.581,80.4,0,1.73,1.7,56,0,2.653076923
10/11/13 22:00,0.3,0,12.5,0.581,81.6,0,1.73,1.7,48,0,2.653076923
10/11/13 23:00,4.22,0,12.5,0.5815,77.1,0,1.73,2.2,50,0,2.653076923
10/12/13 00:00,0.35,0,11.9,0.582,77.8,0,1.73,2.4,54,0,3.632857143
10/12/13 01:00,4.88,0,11.1,0.582,81.4,0,1.73,2.2,63,0,3.632857143
10/12/13 02:00,5.62,0,11,0.582,82.4,0,1.73,2.5,63,0,3.632857143
10/12/13 03:00,1.43,0,10.7,0.582,83.8,0,1.73,2.4,57,0,3.632857143
10/12/13 04:00,3.89,0,10.6,0.582,85.4,0,1.73,2.3,59,0,3.632857143
10/12/13 05:00,3.11,0,10.6,0.582,87.5,0,1.73,2.2,59,0,3.632857143
10/12/13 16:00,1.06,0,10.8,0.582,100,0,1.73,1.9,81,0,3.632857143
10/12/13 17:00,4.38,0,10.6,0.582,100,0,1.73,2,82,0,3.632857143
10/12/13 18:00,4.38,0,10.4,0.582,100,0,1.73,2.1,81,0,3.632857143
10/12/13 19:00,4.37,0,10.1,0.582,100,0,1.73,2.2,83,0,3.632857143
10/12/13 20:00,4.36,0,9.8,0.582,100,0,1.73,2.1,84,0,3.632857143
10/12/13 21:00,4.35,0,9.5,0.582,100,0,1.73,2.7,84,0,3.632857143
10/12/13 22:00,4.34,0,9.3,0.582,100,0,1.73,2.4,88,0,3.632857143
10/12/13 23:00,4.34,0,9.2,0.582,100,0,1.73,2,91,0,3.632857143
10/13/13 00:00,3.52,0,9.1,0.582,100,0,1.73,1.8,83,0,3.273571429
10/13/13 01:00,3.49,0,9,0.582,98.6,0,1.73,1.9,83,0,3.273571429
10/13/13 02:00,3.41,0,8.6,0.582,97.6,0,1.73,2,84,0,3.273571429
10/13/13 03:00,3.32,0,8.1,0.582,99.1,0,1.73,1.5,63,0,3.273571429
10/13/13 04:00,3.24,0,7.6,0.582,100,0,1.73,1.6,64,0,3.273571429
10/13/13 05:00,3.15,0,7.1,0.582,100,0,1.73,1.4,61,0,3.273571429
10/13/13 08:00,-6.87,0.106307876,9.3,0.582,94.6,514.10095,1.73,2.2,85,1,3.273571429
10/13/13 09:00,-7.47,0.243109714,10.8,0.582,84.1,935.18505,1.73,2.9,88,1,3.273571429
10/13/13 10:00,-6.05,0.149068121,11.2,0.582,83.2,1061.6411,1.73,2.4,88,1,3.273571429
10/13/13 11:00,-3.46,0.106580683,11.2,0.582,84.7,417.2982,1.73,2,97,1,3.273571429
10/13/13 12:00,-3.18,0.091693891,11.1,0.582,86.7,274.07225,1.73,1.9,98,1,3.273571429
10/13/13 13:00,-2.57,0.071702994,11.2,0.582,86.4,257.862,1.73,1.6,94,1,3.273571429
10/13/13 14:00,-1.4,0.056713006,11.2,0.582,87,190.51445,1.73,1.6,101,1,3.273571429
10/13/13 15:00,0.12,0.032024402,11.2,0.582,87.5,141.0932,1.73,1.7,90,1,3.273571429
10/13/13 16:00,2.06,0,10.9,0.582,89.4,0,1.73,1.5,108,0,3.273571429
10/13/13 17:00,3.78,0,10.5,0.582,89.3,0,1.73,1.3,113,0,3.273571429
10/13/13 18:00,3.46,0,8.9,0.582,96.2,0,1.73,0.8,325,0,3.273571429
10/13/13 19:00,3.28,0,7.9,0.582,99,0,1.73,0.9,320,0,3.273571429
10/13/13 20:00,3.37,0,8.3,0.582,98.3,0,1.73,0.9,358,0,3.273571429
10/13/13 21:00,3.32,0,8.1,0.582,99.4,0,1.73,0.9,43,0,3.273571429
10/13/13 22:00,3.28,0,7.8,0.582,99.7,0,1.73,0.6,32,0,3.273571429
10/13/13 23:00,3.15,0,7.1,0.582,100,0,1.73,0.5,2,0,3.273571429
10/14/13 00:00,3.09,0,6.7,0.582,100,0,1.73,0.4,210,0,3.694615385
10/14/13 01:00,3.04,0,6.5,0.582,100,0,1.73,1.5,,0,3.694615385
10/14/13 02:00,2.95,0,5.9,0.582,100,0,1.73,0.9,299,0,3.694615385
10/14/13 03:00,2.91,0,5.6,0.582,100,0,1.73,0.5,312,0,3.694615385
10/14/13 04:00,2.95,0,5.9,0.582,100,0,1.73,0.3,300,0,3.694615385
10/14/13 05:00,2.89,0,5.5,0.582,100,0,1.73,0.8,294,0,3.694615385
10/14/13 07:00,-3.76,0.088282542,6,0.5825,100,156.49425,1.73,0.7,214,1,3.694615385
10/14/13 08:00,-6.4,0.156217367,7.9,0.583,100,452.04905,1.73,0.6,147,1,3.694615385
10/14/13 09:00,-7.33,0.198291532,10,0.583,94,960.70695,1.73,0.9,219,1,3.694615385
10/14/13 10:00,-7.45,0.371576841,12.3,0.583,78.3,1180.491,1.73,1.2,227,1,3.694615385
10/14/13 11:00,-7.2,0.763315617,13.5,0.582,72.1,1360.424,1.73,1.1,220,1,3.694615385
10/14/13 12:00,-7.02,0.548708347,14.8,0.582,65.6,1331.484,1.73,1,218,1,3.694615385
10/14/13 13:00,-5.96,0.351782745,15.7,0.582,60.1,1244.3145,1.73,1,199,1,3.694615385
10/14/13 14:00,-5.81,0.221365167,16.2,0.582,54.7,841.1273,1.73,1.4,172,1,3.694615385
10/14/13 15:00,-3.61,0.138743603,16.5,0.582,46.4,731.21645,1.73,1.4,173,1,3.694615385
10/14/13 16:00,1,0.0296964,15.3,0.582,56.5,223.52085,1.73,1.2,239,1,3.694615385
10/14/13 17:00,4.69,0,14.4,0.582,64.9,0,1.73,1.3,232,0,3.694615385
10/14/13 18:00,4.44,0,13.5,0.582,70.1,0,1.73,1.1,216,0,3.694615385
10/14/13 19:00,4.4,0,13.3,0.582,73.1,0,1.73,1.2,213,0,3.694615385
10/14/13 20:00,4.32,0,12.9,0.582,73.5,0,1.73,1.3,228,0,3.694615385
10/14/13 21:00,4.22,0,12.5,0.582,75.3,0,1.73,1.1,216,0,3.694615385
10/14/13 22:00,4.1,0,12,0.582,83.7,0,1.73,1.3,269,0,3.694615385
10/14/13 23:00,4.03,0,11.7,0.582,88.2,0,1.73,0.6,281,0,3.694615385
10/15/13 00:00,3.96,0,11.3,0.582,91.8,0,1.73,0.8,209,0,4.181538462
10/15/13 01:00,4,0,11.5,0.582,89.5,0,1.73,1.3,303,0,4.181538462
10/15/13 02:00,4.16,0,12.2,0.582,84.8,0,1.73,1.8,326,0,4.181538462
10/15/13 03:00,4.21,0,12.5,0.582,88.4,0,1.73,1.4,340,0,4.181538462
10/15/13 04:00,4.13,0,12.1,0.582,90.6,0,1.73,0.8,26,0,4.181538462
10/15/13 05:00,3.95,0,11.3,0.582,94,0,1.73,0.9,337,0,4.181538462
10/15/13 07:00,-1.23,0.076827056,12.4,0.582,92.5,139.18465,1.73,2,61,1,4.181538462
10/15/13 08:00,-4.07,0.144702316,13.2,0.582,90,291.06905,1.73,2.3,68,1,4.181538462
10/15/13 09:00,-5.01,0.219798172,14.5,0.582,85.7,506.9295,1.73,3.1,88,1,4.181538462
10/15/13 10:00,-4.96,0.172591097,15.4,0.582,82.3,837.5923,1.73,2.4,103,1,4.181538462
10/15/13 11:00,-3.47,0.156068495,15.8,0.582,81.1,531.2208,1.73,1.5,98,1,4.181538462
10/15/13 12:00,-4.71,0.237874285,16.2,0.5815,79.2,494.2112,1.73,1.6,90,1,4.181538462
10/15/13 13:00,-4.16,0.129466018,16.9,0.581,76.1,694.9126,1.73,1.4,120,1,4.181538462
10/15/13 14:00,-2.2,0.084947375,17.2,0.581,74.2,464.54165,1.73,1.5,117,1,4.181538462
10/15/13 15:00,-0.69,0.049159695,17,0.581,74.4,245.04355,1.73,1.5,108,1,4.181538462
10/15/13 16:00,1.02,0.035786647,16,0.581,75.8,199.74885,1.73,1.7,117,1,4.181538462
10/15/13 17:00,4.7,0,14.5,0.581,83,0,1.73,1.3,95,0,4.181538462
10/15/13 18:00,4.55,0,13.9,0.581,88.5,0,1.73,2,91,0,4.181538462
10/15/13 19:00,4.36,0,13.1,0.581,93.3,0,1.73,2.2,102,0,4.181538462
10/15/13 20:00,4.23,0,12.6,0.581,91.5,0,1.73,1.9,100,0,4.181538462
10/15/13 21:00,4.16,0,12.2,0.581,88.9,0,1.73,1.7,99,0,4.181538462
10/15/13 22:00,4.07,0,11.8,0.581,87.8,0,1.73,1.1,100,0,4.181538462
10/15/13 23:00,3.88,0,11,0.581,93.3,0,1.73,1.1,97,0,4.181538462
10/16/13 00:00,3.7,0,10.1,0.581,96.9,0,1.73,1.4,95,0,3.478
10/16/13 01:00,3.61,0,9.6,0.581,97.6,0,1.73,1,43,0,3.478
10/16/13 02:00,3.46,0,8.9,0.581,100,0,1.73,1.5,55,0,3.478
10/16/13 03:00,3.44,0,8.7,0.581,100,0,1.73,1.6,67,0,3.478
10/16/13 04:00,3.49,0,9,0.581,100,0,1.73,2.1,85,0,3.478
10/16/13 05:00,3.48,0,8.9,0.581,100,0,1.73,1.5,83,0,3.478
10/16/13 06:00,1.19,0,8.8,0.581,100,0,1.73,1.3,66,0,3.478
10/16/13 10:00,-3.79,0.096890951,12.9,0.582,72.2,687.74395,1.73,1.4,,1,3.478
10/16/13 11:00,-3.46,0.159991188,13.2,0.5815,73.7,433.3443,1.73,1.6,,1,3.478
10/16/13 12:00,-2.7,0.098557368,13.4,0.581,73.8,392.968,1.73,1.8,,1,3.478
10/16/13 13:00,-2.54,0.121348017,13.8,0.581,77.6,323.1796,1.73,1,156,1,3.478
10/16/13 14:00,-1.56,0.082567146,13.8,0.581,77.4,329.5158,1.73,0.6,137,1,3.478
10/16/13 15:00,0.55,0.048712635,13.3,0.581,79.3,186.23365,1.73,1.3,112,1,3.478
10/16/13 16:00,2.46,0,12.5,0.581,85.5,0,1.73,0.9,136,0,3.478
10/16/13 17:00,4.07,0,11.8,0.581,89.7,0,1.73,1,118,0,3.478
10/16/13 18:00,3.99,0,11.5,0.581,90.9,0,1.73,1,102,0,3.478
10/16/13 19:00,3.86,0,10.9,0.581,93.5,0,1.73,1.1,140,0,3.478
