,Date,Time,Tair,Tsoil,RH,VPD,u,LAI,SWC,SW,PAR,APAR,GPP_canopy,Reco_canopy,NEE_canopy,SIFcanopy_760nm,APAR_label,SIF_NN,NEE_NN,GPP_NN,Reco_NN,Reco_NT,Reco_DT,GPP_NT,GPP_DT
6/24/13 03:00,6/24/13,03:00:00,19.7,21.61,100.00085,-1.97E-05,0.9,3.281,0.587,0,0,0,0,3.900315056,3.900315056,0,0,-0.001498579,3.73890091,0,3.73890091,3.8648,4.26312,0.5191192,0
6/24/13 04:00,6/24/13,04:00:00,19.6,21.42,99.99816,4.24E-05,1.1,3.281,0.587,1.648,3.62,3.3,0.16,3.882997277,3.722997281,0.003,0,-0.001808281,3.68742946,0.0144,3.70182946,3.8363,4.24834,0.14130476,0.1367
6/24/13 07:00,6/24/13,07:00:00,23.3,22.96,90.59935,0.273253746,1.8,3.281,0.587,399.36,879.04,798.97,20.54,4.671999027,-15.86800189,0.9878,1,1.0693878,-16.4808688,20.83538336,4.35451456,3.9722,4.72822,20.997202,21.282
6/24/13 08:00,6/24/13,08:00:00,25.2,24.48,80.59951,0.633600748,2.1,3.281,0.587,582.02,1281.76,1138.55,26.06,5.109529507,-20.95046996,1.392,1,1.4422587,-21.45622576,26.14592724,4.68970148,4.1213,4.97576,24.840858,26.617
6/24/13 09:00,6/24/13,09:00:00,26.6,25.89,72.90028,0.963467552,2.6,3.281,0.586,754.785,1662.95,1440.35,29.74,5.452329996,-24.28766977,1.7353,1,1.7809201,-24.45213365,29.42785443,4.97572078,4.2576,5.15783,29.902136,30.425
6/24/13 10:00,6/24/13,10:00:00,27.4,27.07,70.000946,1.119163868,2.9,3.281,0.586,876.093,1930.78,1637.97,31.76,5.695976001,-26.06402423,1.9587,1,1.9887635,-26.08945315,31.24063375,5.1511806,4.3691,5.26159,30.387375,31.862
6/24/13 11:00,6/24/13,11:00:00,28.1,28.12,67.80014,1.252704946,2.3,3.281,0.585,886.675,1954.41,1637.85,31.5,5.914507103,-25.5854929,1.9715,1,1.9531033,-25.542691,31.07460154,5.53191054,4.4663,5.35237,30.323397,31.027
6/24/13 12:00,6/24/13,12:00:00,28.8,28.8,66.09894,1.375092127,2.1,3.281,0.583,874.275,1927.15,1609.75,30.74,6.099327374,-24.6406724,1.9404,1,1.9411688,-24.635926,30.4544277,5.8185017,4.5252,5.44322,29.203096,29.934
6/24/13 13:00,6/24/13,13:00:00,28.8,29.16,65.89924,1.383192454,2,3.281,0.582,914.514,2015.7,1693.93,30.57,6.192387075,-24.37761262,2.003,1,1.9656944,-25.26911463,31.04012138,5.77100675,4.5514,5.4429,28.5822,30.39
6/24/13 14:00,6/24/13,14:00:00,29.2,28.33,64.700905,1.466228607,1.9,3.281,0.581,618.57,1363.13,1162.94,26.23,5.982301497,-20.24769805,1.4585,1,1.5289685,-18.9809965,25.04764953,6.06665303,4.4578,5.4948,23.96294,25.113
6/24/13 15:00,6/24/13,15:00:00,29.7,27.6,56.79934,1.848370843,2.3,3.281,0.581,702.881,1548.41,1351.6,25.86,6.105642421,-19.75435819,1.604,1,1.620603,-19.4424366,25.5062625,6.0638259,4.3744,5.55984,22.237001,24.281
6/24/13 16:00,6/24/13,16:00:00,28.3,26.47,65.19956,1.370143134,1.5,3.281,0.581,342.39,753.91,675.18,18.42,5.584040272,-12.8359598,0.867,1,0.85668755,-11.9234045,17.71650322,5.79309872,4.2506,5.37639,17.147017,18.396
6/24/13 17:00,6/24/13,17:00:00,24.7,24.26,76.19911,0.753953534,2.5,3.281,0.582,68.697,151.18,138.14,5.45,4.74149571,-0.708504099,0.1593,1,0.19609012,-1.05094742,5.50587926,4.45493184,4.0174,4.90145,4.863972,5.3265
6/24/13 19:00,6/24/13,19:00:00,19.6,21.88,97.600845,0.055342324,2.1,3.281,0.604,1.998,4.39,4,0.19,3.887920906,3.697920908,0.0037,0,0.008979353,3.35163672,0.0171,3.36873672,3.7578,4.22261,-0.09383104,0.17093
6/24/13 20:00,6/24/13,20:00:00,19.6,21.68,96.2006,0.08764237,1.6,3.281,0.599,0,0,0,0,3.871372413,3.871372413,0,0,0.007651691,3.56698223,0,3.56698223,3.729,4.22089,0.04399749,0
6/24/13 21:00,6/24/13,21:00:00,18.9,21.72,99.100006,0.019858898,0.8,3.281,0.595,1.173,2.58,2.35,0.11,3.793623217,3.683623218,0.0022,0,0.001030025,3.63502664,0.0099,3.64492664,3.7247,4.12617,-0.6225236,0.1009
6/24/13 22:00,6/24/13,22:00:00,18.6,21.41,99.998604,3.02E-05,1.3,3.281,0.593,0,0,0,0,3.73198623,3.73198623,0,0,-0.000597093,3.48979681,0,3.48979681,3.6848,4.0845,0.7899749,0
6/24/13 23:00,6/24/13,23:00:00,18.5,21.38,100.00112,-2.41E-05,1,3.281,0.592,0,0,0,0,3.740960432,3.740960432,0,0,-0.000851297,3.54037984,0,3.54037984,3.6735,4.06936,0.00080785,0
6/25/13 00:00,6/25/13,00:00:00,18.5,21.19,100.00112,-2.41E-05,1.4,3.281,0.592,0,0,0,0,3.733631663,3.733631663,0,0,-0.000851297,3.45690335,0,3.45690335,3.646,4.06751,0.10260076,0
6/25/13 01:00,6/25/13,01:00:00,18.2,21.15,100.000725,-1.53E-05,1,3.281,0.591,0,0,0,0,3.672206461,3.672206461,0,0,-0.001197381,3.49583164,0,3.49583164,3.6336,4.00315,0.76425165,0
6/25/13 02:00,6/25/13,02:00:00,18.4,20.95,99.4011,0.012800894,1.4,3.281,0.591,0,0,0,0,3.694477955,3.694477955,0,0,-0.000471773,3.44194422,0,3.44194422,3.6052,4.00515,0.04639575,0
6/25/13 03:00,6/25/13,03:00:00,18.2,20.77,99.49843,0.010584554,1.3,3.281,0.59,0,0,0,0,3.657619762,3.657619762,0,0,-0.000948796,3.42901705,0,3.42901705,3.579,3.95427,0.7404189,0
6/25/13 04:00,6/25/13,04:00:00,17.9,20.6,99.001045,0.020680168,1,3.281,0.59,3.284,7.22,6.58,0.31,3.601031939,3.291031937,0.0062,0,-0.00141108,3.44341172,0.0279,3.47131172,3.5537,3.89045,0.49769306,0.278
6/25/13 07:00,6/25/13,07:00:00,21,21.48,90.40027,0.241850882,2.1,3.281,0.59,395.292,870.09,790.9,20.33,4.24504298,-16.08495694,0.9699,1,1.020446,-17.5405232,21.14564576,3.60512256,3.6166,4.22179,19.905502,20.872
6/25/13 08:00,6/25/13,08:00:00,22.8,23.03,85.60146,0.405793052,2,3.281,0.59,568.562,1252.12,1112.37,25.93,4.664389309,-21.265611,1.3577,1,1.3617307,-21.76159314,25.88926027,4.12766713,3.7613,4.43114,25.466187,25.745
6/25/13 09:00,6/25/13,09:00:00,24.6,24.73,80.00148,0.629641754,2.2,3.281,0.59,698.581,1539.12,1333.25,29.31,5.05863842,-24.25136105,1.629,1,1.6059028,-24.33925366,28.82242426,4.4831706,3.9193,4.63942,27.858332,28.55
6/25/13 10:00,6/25/13,10:00:00,26.3,26.53,73.9989,0.907803251,2.1,3.281,0.589,860.264,1895.89,1608.52,31.79,5.525796657,-26.26420426,1.933,1,1.8057237,-26.3705014,31.41559883,5.04509743,4.0853,4.83348,31.284473,31.37
6/25/13 11:00,6/25/13,11:00:00,27.2,27.36,67.90083,1.183211053,2.5,3.281,0.587,904.94,1994.67,1671.67,32.16,5.696558928,-26.46344092,2.0099,1,1.9799688,-26.46623045,31.65463723,5.18840678,4.1559,4.92266,30.699926,30.892
6/25/13 12:00,6/25/13,12:00:00,27.6,27.94,67.69876,1.219596926,2.1,3.281,0.585,851.491,1876.93,1567.82,31.21,5.797938012,-25.41206107,1.9105,1,1.8883673,-25.0761889,30.55169141,5.47550251,4.2019,4.94665,30.691463,29.821
6/25/13 13:00,6/25/13,13:00:00,28,27.83,66.69908,1.287819758,2.7,3.281,0.584,839.178,1849.65,1554.36,30.93,5.813971206,-25.1160291,1.8866,1,1.9610648,-24.7317095,30.19508478,5.46337528,4.1815,4.97039,31.085913,29.179
6/25/13 14:00,6/25/13,14:00:00,28.4,27.72,64.799126,1.394201569,2.6,3.281,0.583,847.459,1867.53,1593.18,30.11,5.919989256,-24.19001135,1.8933,1,1.9705939,-24.47376464,30.03609522,5.56233058,4.1612,4.99387,28.648363,28.653
6/25/13 15:00,6/25/13,15:00:00,28.3,26.92,65.1005,1.37404334,2.6,3.281,0.583,679.598,1497.12,1306.75,27.17,5.760609905,-21.40939017,1.5784,1,1.6254156,-20.89479917,26.48116027,5.5863611,4.075,4.95301,25.758654,26.009
6/25/13 16:00,6/25/13,16:00:00,27.5,25.63,66.89901,1.242319814,1.8,3.281,0.583,315.129,693.88,621.38,17.78,5.362807162,-12.41719352,0.8065,1,0.8127309,-11.48431133,17.01598918,5.53167785,3.9419,4.82264,15.944619,16.964
6/25/13 17:00,6/25/13,17:00:00,26.6,24.48,69.60096,1.080767054,1.5,3.281,0.584,91.866,202.17,184.72,6.9,5.049713009,-1.850287086,0.221,1,0.24062437,-1.02408269,6.31601361,5.29193092,3.8223,4.67992,5.439411,6.4598
6/25/13 18:00,6/25/13,18:00:00,25.2,23.61,75.10026,0.81320081,2,3.281,0.584,34.685,76.28,70.04,2.87,4.746868259,1.876868374,0.0763,1,0.11489368,0.769885276,3.86786984,4.637755116,3.7298,4.47407,1.8308247,2.6239
6/25/13 19:00,6/25/13,19:00:00,22.1,22.98,91.0994,0.240181,1.2,3.281,0.584,11.452,25.17,22.93,0.99,4.272938681,3.282938671,0.023,0,-0.005061812,4.13059713,0.0891,4.21969713,3.6604,4.05392,-0.15739553,0.89029
6/25/13 20:00,6/25/13,20:00:00,21.5,22.36,91.701454,0.215713527,2,3.281,0.585,0,0,0,0,4.119223814,4.119223814,0,0,-0.00272645,3.88482347,0,3.88482347,3.5923,3.95231,-0.24260804,0
6/25/13 21:00,6/25/13,21:00:00,21.1,22.11,92.600624,0.1875881,1.7,3.281,0.585,0,0,0,0,4.039648212,4.039648212,0,0,0.001800188,3.91983863,0,3.91983863,3.5598,3.87635,-0.69122213,0
6/25/13 22:00,6/25/13,22:00:00,20.9,22.02,93.60109,0.160203323,1.6,3.281,0.585,0,0,0,0,4.016196127,4.016196127,0,0,0.003634752,3.89085765,0,3.89085765,3.5426,3.82574,-0.85979366,0
6/25/13 23:00,6/25/13,23:00:00,20.7,21.94,93.998566,0.148378142,1.5,3.281,0.585,0,0,0,0,3.993125781,3.993125781,0,0,0.00498911,3.84757664,0,3.84757664,3.5265,3.7753,-0.08562504,0
6/26/13 00:00,6/26/13,00:00:00,20.4,21.9,94.60128,0.130982817,1.2,3.281,0.585,0,0,0,0,3.961590091,3.961590091,0,0,0.0062567,3.79647725,0,3.79647725,3.5142,3.71263,0.14284997,0
6/26/13 01:00,6/26/13,01:00:00,20,21.76,94.89855,0.120689572,1.1,3.281,0.585,0,0,0,0,3.876210533,3.876210533,0,0,0.007567316,3.75161934,0,3.75161934,3.4925,3.63789,-0.47790557,0
6/26/13 02:00,6/26/13,02:00:00,19.5,21.51,96.69815,0.075684494,1.3,3.281,0.585,0,0,0,0,3.816589854,3.816589854,0,0,0.003296736,3.62037127,0,3.62037127,3.4603,3.55127,-1.577449,0
6/26/13 03:00,6/26/13,03:00:00,19.5,21.33,98.29923,0.038984791,1.5,3.281,0.585,0,0,0,0,3.819651665,3.819651665,0,0,0.000585403,3.61807635,0,3.61807635,3.4349,3.52629,-0.27019763,0
6/26/13 04:00,6/26/13,04:00:00,20.2,21.31,94.49804,0.131816887,1.5,3.281,0.585,2.834,6.23,5.68,0.26,3.928880273,3.668880283,0.0053,0,0.00693833,3.75159277,0.0234,3.77499277,3.4247,3.58681,-0.86814713,0.21283
6/26/13 07:00,6/26/13,07:00:00,22.8,22.59,86.10177,0.391692818,2,3.281,0.585,375.986,827.59,752.35,19.75,4.538016957,-15.21198304,0.9338,1,0.91467893,-16.08590118,20.2007189,4.11481772,3.5194,3.82767,18.729479,18.436
6/26/13 08:00,6/26/13,08:00:00,23.2,23.39,82.80047,0.496872491,2.1,3.281,0.584,468.61,1032,916.95,23.45,4.678525732,-18.77147503,1.1527,1,1.1507787,-19.0752232,23.29244687,4.21722367,3.5853,3.85026,22.020472,21.13
6/26/13 09:00,6/26/13,09:00:00,23.8,24.09,79.8017,0.605480501,2,3.281,0.584,457.325,1007.58,872.92,23.7,4.795018233,-18.90498253,1.1372,1,1.1357242,-18.37952947,22.8591297,4.47960023,3.6413,3.89703,23.74823,20.736
6/26/13 10:00,6/26/13,10:00:00,24.4,25.19,76,0.746431579,2.6,3.281,0.584,715.54,1576.94,1338.05,30,5.026343265,-24.97365674,1.6611,1,1.6785952,-24.82103767,29.25391996,4.43288229,3.7337,3.94351,29.321499,26.609
6/26/13 11:00,6/26/13,11:00:00,23.2,24.94,82.101234,0.517072535,2.7,3.281,0.583,541.417,1193.39,1000.21,26.67,4.747023267,-21.92297681,1.3163,1,1.3028438,-21.51634633,25.70497863,4.1886323,3.7015,3.77112,25.703127,22.771
6/26/13 12:00,6/26/13,12:00:00,23.2,24.72,82.49931,0.505572646,2.1,3.281,0.583,400.087,881.91,736.68,22.37,4.688771093,-17.68122975,1.0091,1,0.94265586,-16.8683227,21.1851801,4.3168574,3.6722,3.74474,21.779284,18.821
6/26/13 13:00,6/26/13,13:00:00,23.3,24.64,82.30144,0.514453515,2.4,3.281,0.583,446.209,983.5,826.48,23.88,4.715766535,-19.16423263,1.1134,1,1.102295,-18.64474393,22.87395276,4.22920883,3.6558,3.7304,22.12991,20.103
6/26/13 14:00,6/26/13,14:00:00,23.2,23.98,79.89969,0.580672285,2.3,3.281,0.583,338.09,745.04,635.57,19.93,4.610903556,-15.31909675,0.8629,1,0.8349907,-14.89332887,19.09682075,4.20349188,3.5864,3.69198,18.60755,16.668
6/26/13 15:00,6/26/13,15:00:00,22.9,23.3,82.00184,0.510390026,2,3.281,0.583,228.98,504.43,440.26,15.15,4.495146363,-10.65485326,0.5888,1,0.6273751,-10.60318525,14.83519269,4.23200744,3.5154,3.62972,14.718968,12.48
6/26/13 16:00,6/26/13,16:00:00,23,23.21,83.79869,0.462285894,1.6,3.281,0.583,287.547,633.15,566.96,17.4,4.561726571,-12.83827305,0.7448,1,0.71792996,-12.51125036,16.90276975,4.39151939,3.4984,3.61536,17.913567,14.731
6/26/13 17:00,6/26/13,17:00:00,23,23.08,84.69937,0.436586041,1.4,3.281,0.583,313.761,690.5,630.88,17.22,4.596782639,-12.62321667,0.789,1,0.8014633,-13.47916987,17.77787033,4.29870046,3.4778,3.58905,16.936268,15.615
6/26/13 18:00,6/26/13,18:00:00,22.4,22.59,85.20111,0.406859957,1.2,3.281,0.583,188.04,413.56,379.69,11.1,4.3781024,-6.721897982,0.4629,1,0.45894524,-8.1523597,12.22956965,4.07720995,3.4245,3.49173,10.024977,10.538
6/26/13 20:00,6/26/13,20:00:00,19.8,21.5,95.50116,0.105097279,1.1,3.281,0.583,0,0,0,0,3.846288586,3.846288586,0,0,0.00574904,3.72191262,0,3.72191262,3.3086,3.13634,-1.2453884,0
6/26/13 21:00,6/26/13,21:00:00,19.5,21.24,99.197945,0.018384581,1.2,3.281,0.583,0,0,0,0,3.80626207,3.80626207,0,0,-0.000746527,3.6453039,0,3.6453039,3.2767,3.07669,0.13224962,0
6/26/13 22:00,6/26/13,22:00:00,19.1,20.94,99.79953,0.004480064,1.5,3.281,0.583,0,0,0,0,3.74466849,3.74466849,0,0,-0.003054965,3.56199087,0,3.56199087,3.2413,3.00591,-0.43611005,0
6/26/13 23:00,6/26/13,23:00:00,19,20.71,99.99857,3.18E-05,1.6,3.281,0.583,0,0,0,0,3.755762345,3.755762345,0,0,-0.003639536,3.55422486,0,3.55422486,3.2123,2.96971,-1.8318578,0
6/27/13 00:00,6/27/13,00:00:00,18.9,19.99,100.00186,-4.10E-05,1.3,1.67,0.584,0,0,0,0,2.717747875,2.717747875,0,0,-0.003566728,3.6668787,0,3.6668787,3.1393,2.9336,0.5023909,0
6/27/13 01:00,6/27/13,01:00:00,18.7,19.68,100.00176,-3.83E-05,1.2,1.67,0.584,0,0,0,0,2.695655452,2.695655452,0,0,-0.003846373,3.61215868,0,3.61215868,3.1035,2.8863,0.06814718,0
6/27/13 02:00,6/27/13,02:00:00,18.6,19.51,99.998604,3.02E-05,1.2,1.67,0.584,0,0,0,0,2.689012473,2.689012473,0,0,-0.003645542,3.60323891,0,3.60323891,3.0803,2.86698,-0.26275757,0
6/27/13 03:00,6/27/13,03:00:00,18.9,19.59,100.00186,-4.10E-05,1.1,1.67,0.584,0,0,0,0,2.722139572,2.722139572,0,0,-0.003566728,3.58322583,0,3.58322583,3.0795,2.89282,0.58119804,0
6/27/13 04:00,6/27/13,04:00:00,19,19.75,99.99857,3.18E-05,0.7,1.67,0.584,2.991,6.6,5.18,0.23,2.738388634,2.50838863,0.0046,0,-0.003352004,3.44209899,0.0207,3.46279899,3.0858,2.89613,0.32496247,0.19933
6/27/13 07:00,6/27/13,07:00:00,18.9,19.95,100.00186,-4.10E-05,2,1.67,0.584,131.519,290.42,208.12,7.49,2.796189271,-4.6938105,0.2509,1,0.24078159,-3.98008465,7.699492204,3.719407554,3.0796,2.86073,6.8383083,7.4846
6/27/13 08:00,6/27/13,08:00:00,18.9,20.3,100.00186,-4.10E-05,2,1.67,0.584,197.996,437.41,293.74,9.98,2.829812616,-7.150186926,0.3704,1,0.34733588,-6.91784025,10.59157806,3.67373781,3.1024,2.8527,10.687179,10.458
6/27/13 09:00,6/27/13,09:00:00,19.2,20.84,99.99955,1.01E-05,1.8,1.67,0.584,235.049,519.43,331.13,11.04,2.890762316,-8.149237646,0.4278,1,0.40314063,-8.0183931,11.71730897,3.69891587,3.1515,2.87886,10.941546,11.918
6/27/13 10:00,6/27/13,10:00:00,20.6,22.22,98.60016,0.034392565,1.4,1.67,0.584,304.186,672.35,413.44,12.97,3.063911341,-9.906088926,0.5445,1,0.53926593,-9.88949507,13.67408319,3.78458812,3.2745,3.03176,12.904999,14.364
6/27/13 11:00,6/27/13,11:00:00,22,23.57,92.1007,0.211838575,1.4,1.67,0.584,437.297,966.66,582.83,16.04,3.255352039,-12.78464888,0.7621,1,0.74305356,-13.50878471,17.33707914,3.82829443,3.3946,3.18695,17.697596,18.247
6/27/13 12:00,6/27/13,12:00:00,22.6,24.7,89.00021,0.306188938,1.6,1.67,0.583,642.412,1420.12,851.84,19.34,3.408020302,-15.93197985,1.0546,1,0.968962,-17.60020604,21.4747948,3.87458876,3.4951,3.24987,20.414644,22.719
6/27/13 13:00,6/27/13,13:00:00,22.8,23.62,87.30108,0.35789274,2,1.67,0.583,370.719,819.47,496.07,14.6,3.257284882,-11.3427155,0.6556,1,0.66605586,-11.68439481,15.84226016,4.15786535,3.4024,3.26599,15.528044,16.295
6/27/13 14:00,6/27/13,14:00:00,23,23.7,86.70051,0.379485753,1.9,1.67,0.583,421.81,932.29,578.3,15.84,3.300314884,-12.53968527,0.7449,1,0.72765726,-13.01855507,17.1497679,4.13121283,3.4111,3.28222,13.837164,17.649
6/27/13 15:00,6/27/13,15:00:00,22.5,23.22,87.39948,0.348578015,2.7,1.67,0.583,500.288,1105.48,714.41,17.46,3.252106658,-14.20789243,0.8736,1,0.8668457,-13.98406282,18.29448656,4.31042374,3.3706,3.21558,16.95431,19.506
6/27/13 16:00,6/27/13,16:00:00,20.4,21.43,96.2005,0.092182816,2.4,1.67,0.583,170.675,377.01,257.8,8.99,2.953590847,-6.036408924,0.3189,1,0.33986148,-5.71768806,9.64718098,3.92949292,3.2146,2.96162,8.794535,9.1417
6/27/13 17:00,6/27/13,17:00:00,19.4,20.33,99.80198,0.004510322,3.1,1.67,0.583,120.927,266.99,195.24,7.06,2.8310142,-4.228985743,0.233,1,0.23174459,-3.34199947,7.133884223,3.791884753,3.119,2.83796,7.140663,6.8639
6/27/13 18:00,6/27/13,18:00:00,19,19.66,99.99857,3.18E-05,2.5,1.67,0.583,35.79,78.98,61.31,2.5,2.754909543,0.254909543,0.0633,1,0.071425945,0.15079474,3.487343286,3.638138026,3.0611,2.78394,4.015753,2.2721
6/27/13 19:00,6/27/13,19:00:00,18.5,19.09,100.00112,-2.41E-05,2.6,1.67,0.583,7.944,17.53,13.75,0.6,2.682600526,2.082600503,0.0127,0,-0.003430574,3.64270804,0.054,3.69670804,3.0121,2.7186,0.82518506,0.52503
6/27/13 20:00,6/27/13,20:00:00,17.9,18.56,100.00095,-1.97E-05,2.5,1.67,0.583,0,0,0,0,2.621775557,2.621775557,0,0,-0.00275481,3.5427068,0,3.5427068,2.9665,2.64211,0.80511254,0
6/27/13 21:00,6/27/13,21:00:00,17.3,17.99,99.99937,1.25E-05,2.9,1.67,0.583,0,0,0,0,2.569292779,2.569292779,0,0,-0.004346942,3.43751106,0,3.43751106,2.9173,2.56602,0.8390253,0
6/27/13 22:00,6/27/13,22:00:00,17,17.7,99.99865,2.64E-05,2.7,1.67,0.584,0,0,0,0,2.537786956,2.537786956,0,0,-0.005364013,3.39492903,0,3.39492903,2.8929,2.52403,-0.6418874,0
6/27/13 23:00,6/27/13,23:00:00,16.8,17.47,100.000175,-3.38E-06,3.2,1.67,0.583,0,0,0,0,2.518705258,2.518705258,0,0,-0.00591469,3.358006,0,3.358006,2.8738,2.49335,-0.25183374,0
6/28/13 00:00,6/28/13,00:00:00,16.2,16.93,99.99881,2.21E-05,4.1,1.67,0.585,0,0,0,0,2.467175252,2.467175252,0,0,-0.008173159,3.23303137,0,3.23303137,2.8271,2.41803,0.4787299,0
6/28/13 01:00,6/28/13,01:00:00,15.8,16.5,100.00012,-2.17E-06,4.2,1.67,0.62,0.005,0.01,0.01,0,2.4227325,2.4227325,0,0,0.003442764,2.82103322,0,2.82103322,2.7902,2.36534,-0.34507066,0.00030667
6/28/13 02:00,6/28/13,02:00:00,15.5,16.19,100.001465,-2.60E-05,4.2,1.67,0.61,0.005,0.01,0.01,0,2.393626387,2.393626387,0,0,0.000713827,2.89364409,0,2.89364409,2.7639,2.32391,1.8661975,0.00035956
6/28/13 03:00,6/28/13,03:00:00,15.4,16.08,100.00191,-3.36E-05,3.4,1.67,0.605,0.011,0.02,0.02,0,2.390499217,2.390499217,0,0,-0.00154531,3.09596873,0,3.09596873,2.7554,2.30461,0.4800307,0.00070862
6/28/13 04:00,6/28/13,04:00:00,15,15.77,99.99978,3.78E-06,2.7,1.67,0.603,0.556,1.23,0.96,0.05,2.358540713,2.308540713,0.0008,0,-0.001827609,2.98929585,0.0045,2.99379585,2.7291,2.25238,0.407215,0.037164
6/28/13 05:00,6/28/13,05:00:00,14.9,15.63,99.99844,2.66E-05,2.3,1.67,0.609,8.784,19.38,15.23,0.67,2.35151869,1.681518674,0.0143,0,-0.001223638,2.8462979,0.0603,2.9065979,2.7179,2.23315,1.3356824,0.57898
6/28/13 07:00,6/28/13,07:00:00,16.3,16.62,100.00146,-2.73E-05,2.4,1.67,0.615,71.524,157.94,113.23,4.53,2.479242235,-2.050757974,0.1273,1,0.08711573,-1.62709081,4.583145703,2.956054893,2.8092,2.37153,3.9580038,4.269
6/28/13 08:00,6/28/13,08:00:00,17.7,18.33,99.9986,2.86E-05,2.2,1.67,0.613,245.862,543.15,364.88,11.55,2.687472204,-8.862527987,0.4615,1,0.42639822,-8.68823731,11.76627149,3.07803418,2.9635,2.52175,11.975503,11.625
6/28/13 09:00,6/28/13,09:00:00,19.4,20.28,99.99955,1.02E-05,1.6,1.67,0.61,325.454,719.21,458.61,13.69,2.914544081,-10.7754555,0.5902,1,0.5341247,-10.97030752,14.16219026,3.19188274,3.1392,2.71048,13.926383,14.022
6/28/13 10:00,6/28/13,10:00:00,20.6,21.11,100.0003,-7.37E-06,1.7,1.67,0.612,217.008,479.65,295,10.22,2.975987816,-7.244012451,0.3816,1,0.3770702,-7.78472465,11.11632317,3.33159852,3.2148,2.8443,10.766226,10.572
6/28/13 11:00,6/28/13,11:00:00,22.8,23.87,96.998436,0.084592864,2.7,1.67,0.616,606.597,1340.91,808.57,19.28,3.339681169,-15.94031952,1.0092,1,0.9983687,-16.10249658,20.01813418,3.9156376,3.4616,3.10209,19.603035,19.866
6/28/13 12:00,6/28/13,12:00:00,23,23.85,91.098785,0.253986025,2.5,1.67,0.613,522.644,1155.36,693.07,17.81,3.320063941,-14.48993552,0.8899,1,0.9281042,-14.49869594,18.50052015,4.00182421,3.4616,3.11915,18.30207,18.325
6/28/13 13:00,6/28/13,13:00:00,23.2,23.38,88.69897,0.326472329,2.8,1.67,0.612,409.075,904.26,547.4,15.6,3.262667903,-12.33733248,0.7187,1,0.73430544,-11.70267327,15.81480074,4.11212747,3.4216,3.13633,15.046281,15.922
6/28/13 14:00,6/28/13,14:00:00,23.8,24.58,85.79967,0.425680527,2.9,1.67,0.611,801.798,1772.14,1099.22,21.26,3.48820972,-17.77179051,1.2722,1,1.2399974,-19.28495858,23.33515302,4.05019444,3.5296,3.20317,21.681889,22.223
6/28/13 15:00,6/28/13,15:00:00,24.3,24.04,83.80112,0.500728138,3,1.67,0.61,553.89,1223.93,790.9,18.37,3.418260778,-14.95174006,0.9565,1,0.9339382,-14.09596714,18.47434605,4.37837891,3.4835,3.25822,16.626005,18.632
6/28/13 16:00,6/28/13,16:00:00,23.5,22.97,84.50041,0.456125958,2.8,1.67,0.609,399.899,883.34,603.97,15.59,3.268112616,-12.32188754,0.735,1,0.7109265,-11.30381777,15.54828787,4.2444701,3.3901,3.15137,15.755769,15.535
6/28/13 17:00,6/28/13,17:00:00,21.1,21.07,94.3993,0.141988291,2,1.67,0.609,39.306,86.78,63.45,2.6,2.925392806,0.325392902,0.0639,1,0.0988037,-0.076342079,3.60716471,3.530822632,3.2222,2.84984,2.2138798,2.4513
6/28/13 19:00,6/28/13,19:00:00,19.2,19.54,99.90173,0.002210102,1.1,1.67,0.767,16.939,37.37,29.31,1.21,2.565600483,1.355600445,0.029,0,0.106033385,2.02084676,0.1089,2.12974676,3.0882,2.60718,1.8648838,1.0978
6/28/13 20:00,6/28/13,20:00:00,19.8,19.76,100.00012,-2.80E-06,1.4,1.67,0.771,0.394,0.87,0.68,0.03,2.575709981,2.545709982,0.0006,0,0.11937875,2.0179558,0.0027,2.0206558,3.1095,2.67035,1.1372656,0.026345
6/28/13 21:00,6/28/13,21:00:00,20.1,20.05,100.00167,-3.98E-05,1.3,1.67,0.763,0.155,0.34,0.27,0.01,2.630912392,2.620912392,0.0003,0,0.1126514,2.13356354,0.0009,2.13446354,3.1371,2.69829,1.0982429,0.010363
6/28/13 22:00,6/28/13,22:00:00,20.2,20.22,99.9993,1.68E-05,1.3,1.67,0.751,0,0,0,0,2.658423754,2.658423754,0,0,0.09802481,2.32564847,0,2.32564847,3.1539,2.70241,0.69599974,0
6/28/13 23:00,6/28/13,23:00:00,20.2,20.42,99.9993,1.68E-05,1.5,1.67,0.74,0.159,0.35,0.28,0.01,2.704079483,2.694079483,0.0003,0,0.08368158,2.53545451,0.0009,2.53635451,3.1734,2.69454,1.1576376,0.010637
6/29/13 00:00,6/29/13,00:00:00,20.1,20.41,100.00167,-3.98E-05,1.6,1.67,0.735,0,0,0,0,2.70174604,2.70174604,0,0,0.07578264,2.60761976,0,2.60761976,3.174,2.67465,0.17082591,0
6/29/13 01:00,6/29/13,01:00:00,20.1,20.38,100.00167,-3.98E-05,1.7,1.67,0.721,0,0,0,0,2.721765857,2.721765857,0,0,0.057527557,2.75240036,0,2.75240036,3.1729,2.68576,-0.1840615,0
6/29/13 02:00,6/29/13,02:00:00,19.9,20.31,99.99996,9.40E-07,1.6,1.67,0.697,0,0,0,0,2.740686811,2.740686811,0,0,0.030741945,2.92159285,0,2.92159285,3.1681,2.67255,2.0537517,0
